PSNR,SSIM,MSE,RMSE,UQI,FSIM,GMSD,VIF,BRISQUE,NIQE,PIQE,LPIPS,Entropy_Before,Entropy_After,Contrast_Before,Contrast_After,Sharpness_Before,Sharpness_After,EdgeStrength_Before,EdgeStrength_After,NoiseLevel_Before,NoiseLevel_After,Model,Filename
21.306860184663933,0.8180208631906509,0.0074014016427099705,0.08603139916745496,0.8441571593284607,0.8659024834632874,0.0001110117809730582,0.8742386102676392,1.8375595808029175,2.79854679107666,42.27753829956055,0.09394272416830063,6.383236305094295,6.942949532919918,0.09639286249876022,0.13938568532466888,0.04722747951745987,0.0903935506939888,0.14247317612171173,0.210161030292511,0.02090478502213955,0.01829155720770359,DnCNN,Spine_SP17_S82170_T1W_TSE_GADO_POST_20260221100326_901_i00001_preprocessed.npz
21.92182029156698,0.852626521045208,0.0064241839572787285,0.08015100721312696,0.9397934675216675,0.8807456493377686,0.0001826671214075759,0.9952372312545776,1.8892762660980225,3.8003358840942383,41.84933090209961,0.0956742912530899,7.336685565339231,7.508430356704121,0.19700412452220917,0.21680672466754913,0.07670553028583527,0.14169415831565857,0.18824967741966248,0.27162861824035645,0.08950094878673553,0.08067939430475235,DnCNN,Spine_SP18_S82212_eT1W_TSE_CLEAR_20260225155723_802_i00001_preprocessed.npz
24.956711296752452,0.34657827666950225,0.0031939554028213024,0.0565150900452375,0.9692351222038269,0.9546679258346558,9.734849300002679e-05,0.8390073776245117,2.0569345951080322,3.022324562072754,47.75962829589844,0.05003027245402336,3.142912576768612,3.5128757843024676,0.16894657909870148,0.28591006994247437,0.11132305860519409,0.13998550176620483,0.1335168033838272,0.1592777967453003,0.29323646426200867,5.257934026303701e-05,DnCNN,Brain_BraTS20_Training_013_T1_preprocessed.npz
21.96235054315862,0.8558047710843086,0.006364509463310242,0.0797778757758706,0.925728440284729,0.881011962890625,0.00020472797041293234,1.0455492734909058,2.3970038890838623,3.841771364212036,38.14440155029297,0.09853027760982513,7.0171737165667105,7.3255282254269485,0.15703612565994263,0.18647216260433197,0.11552123725414276,0.1955234408378601,0.19937372207641602,0.2909396290779114,0.0887722373008728,0.09107716381549835,DnCNN,Spine_SP18_S82212_eT1W_TSE_CLEAR_20260225155723_902_i00023_preprocessed.npz
21.114364230079797,0.7302395850272179,0.0077368393540382385,0.08795930510206545,0.8443902134895325,0.9106480479240417,0.0002055381628451869,0.7116044163703918,3.3226237297058105,3.2143688201904297,28.770872116088867,0.07449790835380554,4.355557776086409,4.771636188480708,0.14035478234291077,0.19567181169986725,0.12635497748851776,0.19418376684188843,0.16411828994750977,0.22360119223594666,0.14629408717155457,7.001557241892442e-05,DnCNN,Spine_SP8_S82032_eSTIR_TSE_20260304134706_504a_preprocessed.npz
22.0799302136749,0.41765948286634685,0.006194510497152805,0.0787052126428282,0.7989292740821838,0.9150527119636536,0.00019200463430024683,0.733299195766449,3.540679931640625,3.035273551940918,30.260486602783203,0.06895675510168076,3.868442106892086,4.3903516166613406,0.1550692468881607,0.170082226395607,0.1599530130624771,0.22598788142204285,0.16653279960155487,0.218486487865448,0.13166527450084686,6.392918294295669e-05,DnCNN,Spine_SP8_S82032_eT2W_TSE_20260304134706_303a_preprocessed.npz
21.106695414918526,0.8141273180519343,0.007750513032078743,0.0880369980864792,0.9557139277458191,0.9363370537757874,0.00016304681776091456,0.7079697847366333,3.620393991470337,4.4439496994018555,25.379743576049805,0.09311898052692413,7.155306342650387,7.146355534950659,0.2427266538143158,0.25487881898880005,0.2146998941898346,0.2909756600856781,0.26442891359329224,0.31695449352264404,0.011475601233541965,0.009700783528387547,DnCNN,Spine_SP17_S82170_eT2W_TSE_DRIVE_HR_20260221100326_602_i00014_preprocessed.npz
22.94053086591078,0.4373561792025566,0.0050809732638299465,0.07128094600824225,0.8972015976905823,0.9105738401412964,0.0001107996649807319,0.9064520001411438,1.7275018692016602,2.372927188873291,52.32548522949219,0.05387076362967491,3.1491849862190753,3.507256051340813,0.10601276159286499,0.2091207206249237,0.05031793564558029,0.0862579196691513,0.09388203918933868,0.13273270428180695,0.16314426064491272,5.977033652015962e-05,DnCNN,Brain_BraTS20_Training_028_T1CE_preprocessed.npz
23.71088663342604,0.3838752595505118,0.004255115520209074,0.06523124650203363,0.917148232460022,0.9187483787536621,0.00015014264499768615,0.8802079558372498,2.083195209503174,2.714082717895508,48.07823181152344,0.05493122339248657,3.169202959602231,3.7028862545093717,0.1786334216594696,0.2134469449520111,0.09253527224063873,0.14134730398654938,0.12234227359294891,0.1646851748228073,0.18880487978458405,6.899381696712226e-05,DnCNN,Brain_BraTS20_Training_020_T2_preprocessed.npz
21.369049857270085,0.8519396058716774,0.00729617103934288,0.0854176272167688,0.954922616481781,0.9256675839424133,0.00019068257824983448,0.7084916830062866,3.330256700515747,4.749837398529053,26.500518798828125,0.10171692073345184,7.191893969772681,7.344706328996874,0.24773207306861877,0.2503112256526947,0.20539797842502594,0.28649139404296875,0.28349021077156067,0.3498270511627197,0.012443093582987785,0.013592510484158993,DnCNN,Spine_SP7_S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00002_preprocessed.npz
24.853042305002404,0.9053941662626267,0.003271114779636264,0.057193660309830356,0.943386971950531,0.9020159244537354,0.0002019499515881762,0.8118892312049866,3.3933472633361816,3.082632541656494,29.772560119628906,0.0642070323228836,4.08383468337463,5.067976891975597,0.15000027418136597,0.18673820793628693,0.13553407788276672,0.20080861449241638,0.15547913312911987,0.2148941457271576,0.0466458834707737,7.36828733352013e-05,DnCNN,Spine_SP17_S82170_MobiView_eT1W_TSE_20260221100326_405_preprocessed.npz
