Patient_ID,Modality_Category,File_Name,File_Path,File_Size_MB,Width,Height,Depth,Spacing_X,Spacing_Y,Spacing_Z,Voxel_Volume_mm3,Data_Type,Orientation,QForm_Code,SForm_Code,Affine_Matrix,Min_Intensity,Max_Intensity,Mean_Intensity,Median_Intensity,Std_Intensity,Variance,Dynamic_Range,Contrast,Entropy,Sharpness,Edge_Strength,Noise_Estimate,SNR,FG_BG_Ratio,FG_Voxel_Count,BG_Voxel_Count
SP3,T2W,S82021_eT2W_TSE_DRIVE_HR_20260303142846_902_i00029.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP3\S82021_eT2W_TSE_DRIVE_HR_20260303142846_902_i00029.nii.gz,0.353,336,336,3,0.595,0.595,4.763,1.687,int16,LAS,1,1,"[[-0.6, -0.01, -0.05, 90.04], [-0.01, 0.58, -1.07, -154.13], [-0.01, 0.13, 4.64, -320.59], [0.0, 0.0, 0.0, 1.0]]",0.0,1979.25,592.11,545.69,407.92,166399.39,1979.25,0.6889,7.2463,0.00679,0.282667,0.0,59211016.8457,59211016.8457,316366,22322
SP3,T1W,S82021_eT1W_TSE_20260303142846_404.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP3\S82021_eT1W_TSE_20260303142846_404.nii.gz,2.727,528,528,15,0.703,0.703,4.4,2.175,int16,PSR,1,1,"[[-0.0, 0.01, 4.4, -44.25], [-0.7, -0.0, -0.01, 147.45], [0.0, 0.7, -0.06, -569.16], [0.0, 0.0, 0.0, 1.0]]",0.0,2339.11,628.16,572.02,367.4,134981.89,2339.11,0.5849,7.1869,0.002995,0.114879,0.0,62815832.5195,62815832.5195,2019341,2162419
SP3,T2W,S82021_eT2W_TSE_DRIVE_HR_20260303142846_902_i00024.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP3\S82021_eT2W_TSE_DRIVE_HR_20260303142846_902_i00024.nii.gz,0.621,336,336,5,0.595,0.595,4.4,1.559,int16,LAS,1,1,"[[-0.6, -0.01, -0.05, 90.03], [-0.01, 0.57, -1.22, -141.25], [-0.01, 0.16, 4.23, -351.15], [0.0, 0.0, 0.0, 1.0]]",0.0,2162.13,650.81,631.23,449.26,201838.27,2162.13,0.6903,7.3735,0.006329,0.288433,0.0,65081072.998,65081072.998,539867,24613
SP2,STIR,S82020_eeSTIR_TSE_COR_20260303133117_302.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP2\S82020_eeSTIR_TSE_COR_20260303133117_302.nii.gz,5.661,672,672,15,0.586,0.586,5.642,1.94,int16,LSP,1,1,"[[-0.59, -0.02, 0.01, 203.58], [0.0, -0.1, -5.56, 18.37], [-0.02, 0.58, -0.93, -576.09], [0.0, 0.0, 0.0, 1.0]]",0.0,3092.34,510.97,440.79,327.75,107420.95,3092.34,0.6414,6.3087,0.000674,0.12661,0.0,51097384.6436,51097384.6436,5353301,1420459
SP7,T1W,S82030_eT1W_TSE_CLEAR_20260305081552_702_i00001.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT1W_TSE_CLEAR_20260305081552_702_i00001.nii.gz,0.062,224,224,1,0.714,0.714,4.0,2.041,int16,LAS,1,1,"[[-0.71, -0.0, -0.03, 71.38], [-0.01, 0.55, 2.53, -130.9], [-0.0, -0.45, 3.09, -437.93], [0.0, 0.0, 0.0, 1.0]]",0.0,2231.51,893.49,815.79,484.38,234623.08,2231.51,0.5421,7.5084,0.006748,0.276547,70.3279,12.7046,89349108.8867,50154,22
SP3,T1W,S82021_eT1W_TSE_20260303142846_403.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP3\S82021_eT1W_TSE_20260303142846_403.nii.gz,3.053,576,576,15,0.643,0.643,4.4,1.818,int16,PSR,1,1,"[[-0.0, 0.01, 4.4, -39.54], [-0.64, -0.0, -0.01, 146.99], [0.0, 0.64, -0.06, -237.97], [0.0, 0.0, 0.0, 1.0]]",0.0,2453.01,493.89,366.21,443.51,196702.89,2453.01,0.898,6.9394,0.00198,0.102359,0.0,49388552.8564,49388552.8564,2324869,2651771
SP7,T1W,S82030_eT1W_TSE_CLEAR_20260305081552_702_i00012.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT1W_TSE_CLEAR_20260305081552_702_i00012.nii.gz,0.236,224,224,4,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, -0.0, -0.02, 70.83], [-0.0, 0.71, -0.3, -132.29], [-0.0, 0.05, 4.39, -423.7], [0.0, 0.0, 0.0, 1.0]]",0.0,2718.48,770.47,534.66,495.08,245103.81,2718.48,0.6426,6.9795,0.008466,0.228198,0.0,77047442.627,77047442.627,200373,331
SP7,T1W,S82030_eT1W_TSE_CLEAR_20260305081552_702_i00002.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT1W_TSE_CLEAR_20260305081552_702_i00002.nii.gz,0.302,224,224,5,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, -0.0, -0.03, 72.96], [-0.0, 0.64, 1.89, -130.52], [-0.0, -0.31, 3.97, -443.67], [0.0, 0.0, 0.0, 1.0]]",0.0,2633.13,765.98,577.33,466.39,217523.38,2633.13,0.6089,7.1172,0.006509,0.246787,0.0,76597570.8008,76597570.8008,250743,137
SP7,T1W,S82030_eT1W_TSE_CLEAR_20260305081552_702_i00016.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT1W_TSE_CLEAR_20260305081552_702_i00016.nii.gz,0.177,224,224,3,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, -0.01, -0.05, 71.15], [-0.0, 0.71, -0.47, -133.66], [-0.01, 0.08, 4.37, -391.95], [0.0, 0.0, 0.0, 1.0]]",0.0,3531.76,797.86,720.41,475.79,226375.19,3531.76,0.5963,6.6456,0.006995,0.204713,0.0,79785986.3281,79785986.3281,150187,341
SP7,T1W,S82030_eT1W_TSE_CLEAR_20260305081552_702_i00007.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT1W_TSE_CLEAR_20260305081552_702_i00007.nii.gz,0.297,224,224,5,0.714,0.714,3.878,1.979,int16,LAS,1,1,"[[-0.71, -0.0, -0.02, 70.58], [-0.0, 0.71, 0.23, -130.6], [-0.0, -0.04, 3.87, -445.89], [0.0, 0.0, 0.0, 1.0]]",0.0,2372.08,746.32,594.9,418.12,174824.58,2372.08,0.5602,7.0887,0.007827,0.266726,0.0,74631860.3516,74631860.3516,250641,239
SP7,T1W,S82030_eT1W_TSE_CLEAR_20260305081552_702_i00019.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT1W_TSE_CLEAR_20260305081552_702_i00019.nii.gz,0.174,224,224,3,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, -0.01, -0.05, 68.95], [-0.0, 0.71, -0.45, -140.97], [-0.01, 0.07, 4.38, -360.36], [0.0, 0.0, 0.0, 1.0]]",0.0,2768.68,659.72,517.09,429.47,184442.66,2768.68,0.651,6.7185,0.006978,0.215983,0.0,65972473.1445,65972473.1445,149637,891
SP7,T1W,S82030_eT1W_TSE_CLEAR_20260305081552_702_i00022.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT1W_TSE_CLEAR_20260305081552_702_i00022.nii.gz,0.115,224,224,2,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, -0.01, -0.05, 68.86], [-0.0, 0.71, -0.43, -142.54], [-0.01, 0.07, 4.38, -329.38], [0.0, 0.0, 0.0, 1.0]]",0.0,2640.66,592.95,484.46,371.0,137642.88,2640.66,0.6257,6.6546,0.00565,0.212481,0.0,59295446.7773,59295446.7773,99920,432
SP7,T2W,S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00001.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00001.nii.gz,0.088,288,288,1,0.556,0.556,4.0,1.235,int16,LAS,1,1,"[[-0.56, -0.0, -0.03, 71.46], [-0.01, 0.43, 2.53, -130.96], [-0.0, -0.35, 3.09, -437.88], [0.0, 0.0, 0.0, 1.0]]",0.0,2610.5,870.84,830.31,569.45,324273.22,2610.5,0.6539,7.2589,0.00892,0.261898,0.0,87084362.793,87084362.793,82791,153
SP5,STIR,S82023_eSTIR_longTE_20260303153859_502.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP5\S82023_eSTIR_longTE_20260303153859_502.nii.gz,1.123,320,320,12,0.845,0.845,4.8,3.424,int16,LSP,1,1,"[[-0.84, 0.0, 0.48, 129.34], [-0.08, 0.18, -4.66, -32.76], [0.02, 0.82, 1.03, -131.67], [0.0, 0.0, 0.0, 1.0]]",0.0,2695.53,313.62,218.05,355.5,126382.68,2695.53,1.1336,5.8686,0.003946,0.153261,0.0,31361581.4209,31361581.4209,1002297,226503
SP7,T2W,S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00012.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00012.nii.gz,0.34,288,288,4,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, -0.0, -0.02, 70.91], [-0.0, 0.55, -0.3, -132.37], [-0.0, 0.04, 4.39, -423.7], [0.0, 0.0, 0.0, 1.0]]",0.0,2397.94,683.05,511.47,581.01,337576.06,2397.94,0.8506,7.1582,0.019217,0.305177,0.0,68304608.1543,68304608.1543,330870,906
SP7,T2W,S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00002.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00002.nii.gz,0.433,288,288,5,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, -0.0, -0.03, 73.04], [-0.0, 0.5, 1.89, -130.6], [-0.0, -0.24, 3.97, -443.64], [0.0, 0.0, 0.0, 1.0]]",0.0,2657.0,700.69,511.47,564.54,318706.31,2657.0,0.8057,7.0123,0.013292,0.284039,0.0,70069122.3145,70069122.3145,414149,571
SP7,T2W,S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00007.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00007.nii.gz,0.431,288,288,5,0.556,0.556,3.878,1.197,int16,LAS,1,1,"[[-0.56, -0.0, -0.02, 70.66], [-0.0, 0.55, 0.23, -130.68], [-0.0, -0.03, 3.87, -445.89], [0.0, 0.0, 0.0, 1.0]]",0.0,2404.58,691.64,597.82,538.02,289470.25,2404.58,0.7779,7.2003,0.015104,0.289617,0.0,69163818.3594,69163818.3594,413817,903
SP7,T2W,S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00016.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00016.nii.gz,0.255,288,288,3,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, -0.0, -0.05, 71.23], [-0.0, 0.55, -0.47, -133.74], [-0.01, 0.06, 4.37, -391.95], [0.0, 0.0, 0.0, 1.0]]",0.0,2809.77,716.54,704.1,570.93,325965.31,2809.77,0.7968,6.9519,0.013549,0.270679,0.0,71654498.291,71654498.291,248021,811
SP7,T2W,S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00022.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00022.nii.gz,0.162,288,288,2,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, -0.0, -0.05, 68.94], [-0.0, 0.55, -0.43, -142.62], [-0.01, 0.05, 4.38, -329.38], [0.0, 0.0, 0.0, 1.0]]",0.0,2411.22,603.34,557.97,466.39,217523.33,2411.22,0.773,6.9914,0.010489,0.290401,0.0,60334002.6855,60334002.6855,164462,1426
SP7,T2W,S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00019.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT2W_TSE_DRIVE_HR_20260305081552_602_i00019.nii.gz,0.249,288,288,3,0.556,0.556,4.4,1.358,int16,LAS,1,1,"[[-0.56, -0.0, -0.05, 69.03], [-0.0, 0.55, -0.45, -141.05], [-0.01, 0.06, 4.38, -360.36], [0.0, 0.0, 0.0, 1.0]]",0.0,2378.01,678.07,690.82,522.59,273101.5,2378.01,0.7707,7.1477,0.015087,0.313589,0.0,67807196.0449,67807196.0449,245414,3418
SP3,T2W,S82021_eT2W_TSE_20260303142846_303.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP3\S82021_eT2W_TSE_20260303142846_303.nii.gz,2.476,512,512,15,0.726,0.726,4.4,2.318,int16,PSR,1,1,"[[-0.0, 0.01, 4.4, -39.55], [-0.73, -0.0, -0.01, 147.62], [0.0, 0.73, -0.06, -238.6], [0.0, 0.0, 0.0, 1.0]]",0.0,2423.29,503.14,365.31,469.53,220456.64,2423.29,0.9332,7.0347,0.003099,0.130657,0.0,50313781.7383,50313781.7383,1840357,2091803
SP3,T2W,S82021_eT2W_TSE_20260303142846_304.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP3\S82021_eT2W_TSE_20260303142846_304.nii.gz,2.537,512,512,15,0.726,0.726,4.4,2.318,int16,PSR,1,1,"[[-0.0, 0.01, 4.4, -44.26], [-0.73, -0.0, -0.01, 147.62], [0.0, 0.73, -0.06, -570.18], [0.0, 0.0, 0.0, 1.0]]",0.0,2977.05,647.0,610.51,416.75,173683.09,2977.05,0.6441,7.0108,0.002983,0.11449,0.0,64699853.5156,64699853.5156,1893958,2038202
SP2,T2W,S82020_eT2W_TSE_CLEAR_20260303133117_402.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP2\S82020_eT2W_TSE_CLEAR_20260303133117_402.nii.gz,5.695,800,800,14,0.437,0.437,3.85,0.735,int16,PSR,1,1,"[[0.0, -0.01, 3.85, -18.82], [-0.44, 0.0, 0.0, 120.84], [0.0, 0.44, 0.12, -571.08], [0.0, 0.0, 0.0, 1.0]]",0.0,2616.47,678.38,608.42,488.86,238987.75,2616.47,0.7206,7.2909,0.0004,0.100172,0.0,67837725.8301,67837725.8301,4546596,4413404
SP8,STIR,S82032_eSTIR_TSE_20260304134706_503.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eSTIR_TSE_20260304134706_503.nii.gz,1.441,432,432,15,0.865,0.865,4.4,3.295,int16,PSR,1,1,"[[-0.0, 0.02, 4.4, -41.39], [-0.87, -0.0, -0.01, 144.25], [0.0, 0.87, -0.1, -248.63], [0.0, 0.0, 0.0, 1.0]]",0.0,3572.87,406.75,316.3,336.77,113413.21,3572.87,0.828,6.2054,0.004001,0.11309,0.0,40674642.9443,40674642.9443,1198634,1600726
SP8,STIR,S82032_eSTIR_TSE_20260304134706_503a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eSTIR_TSE_20260304134706_503a.nii.gz,1.441,432,432,15,0.865,0.865,4.4,3.295,int16,PSR,1,1,"[[-0.0, 0.02, 4.4, -41.39], [-0.87, -0.0, -0.01, 144.25], [0.0, 0.87, -0.1, -248.63], [0.0, 0.0, 0.0, 1.0]]",0.0,3572.87,406.75,316.3,336.77,113413.21,3572.87,0.828,6.2054,0.004001,0.11309,0.0,40674642.9443,40674642.9443,1198634,1600726
SP5,T1W,S82023_eT1W_TSE_20260303153859_404.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP5\S82023_eT1W_TSE_20260303153859_404.nii.gz,2.598,528,528,15,0.703,0.703,4.4,2.175,int16,PSR,1,1,"[[-0.0, 0.02, 4.4, -50.49], [-0.7, -0.0, -0.01, 134.91], [0.0, 0.7, -0.14, -568.56], [0.0, 0.0, 0.0, 1.0]]",0.0,2461.95,413.36,375.64,293.78,86306.17,2461.95,0.7107,6.5675,0.001067,0.091715,0.0,41335510.2539,41335510.2539,2000504,2181256
SP7,T1W,S82030_T1W_TSE_sag_20260305081552_501.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_T1W_TSE_sag_20260305081552_501.nii.gz,1.895,448,448,14,0.789,0.789,3.85,2.4,int16,PSR,1,1,"[[-0.0, -0.0, 3.85, -31.9], [-0.79, 0.01, -0.01, 121.54], [0.01, 0.79, 0.02, -618.62], [0.0, 0.0, 0.0, 1.0]]",0.0,2275.09,720.3,614.19,444.09,197214.73,2275.09,0.6165,7.3396,0.003313,0.145821,0.0,72029589.8438,72029589.8438,1426077,1383779
SP7,T2W,S82030_eT2W_TSE_20260305081552_304.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT2W_TSE_20260305081552_304.nii.gz,2.028,512,512,12,0.726,0.726,4.4,2.318,int16,PSR,1,1,"[[-0.0, 0.01, 4.4, -37.68], [-0.73, 0.0, -0.01, 138.63], [0.0, 0.73, -0.05, -598.31], [0.0, 0.0, 0.0, 1.0]]",0.0,2434.47,550.46,477.43,424.71,180375.23,2434.47,0.7716,7.1684,0.00232,0.125674,0.0,55045538.3301,55045538.3301,1518248,1627480
SP7,T2W,S82030_eT2W_TSE_20260305081552_303.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP7\S82030_eT2W_TSE_20260305081552_303.nii.gz,1.95,512,512,12,0.726,0.726,4.4,2.318,int16,PSR,1,1,"[[-0.0, 0.01, 4.4, -33.79], [-0.73, 0.0, -0.01, 138.64], [0.0, 0.73, -0.05, -266.72], [0.0, 0.0, 0.0, 1.0]]",0.0,2460.94,393.81,251.62,408.04,166493.48,2460.94,1.0361,6.6741,0.00217,0.113985,0.0,39380538.9404,39380538.9404,1453530,1692198
SP5,T2W,S82023_eT2W_TSE_20260303153859_303.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP5\S82023_eT2W_TSE_20260303153859_303.nii.gz,2.271,512,512,15,0.726,0.726,4.4,2.318,int16,PSR,1,1,"[[-0.0, 0.02, 4.4, -40.07], [-0.73, -0.0, -0.01, 135.07], [0.0, 0.73, -0.14, -238.12], [0.0, 0.0, 0.0, 1.0]]",0.0,3061.61,376.76,253.8,375.43,140944.89,3061.61,0.9965,6.1876,0.002112,0.102531,0.0,37676068.1152,37676068.1152,1762641,2169519
SP5,T2W,S82023_eT2W_TSE_20260303153859_304.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP5\S82023_eT2W_TSE_20260303153859_304.nii.gz,2.314,512,512,15,0.726,0.726,4.4,2.318,int16,PSR,1,1,"[[-0.0, 0.02, 4.4, -50.52], [-0.73, -0.0, -0.01, 135.08], [0.0, 0.73, -0.14, -569.57], [0.0, 0.0, 0.0, 1.0]]",0.0,2704.0,374.96,278.2,334.75,112055.78,2704.0,0.8927,6.5267,0.002202,0.106399,0.0,37496276.8555,37496276.8555,1844869,2087291
SP5,T1W,S82023_eT1W_TSE_20260303153859_403.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP5\S82023_eT1W_TSE_20260303153859_403.nii.gz,2.81,576,576,15,0.643,0.643,4.4,1.818,int16,PSR,1,1,"[[-0.0, 0.02, 4.4, -40.05], [-0.64, -0.0, -0.01, 134.45], [0.0, 0.64, -0.14, -237.5], [0.0, 0.0, 0.0, 1.0]]",0.0,2675.86,426.33,422.34,351.4,123481.45,2675.86,0.8242,6.2993,0.001128,0.085107,0.0,42632791.1377,42632791.1377,2236195,2740445
SP8,STIR,S82032_eSTIR_TSE_20260304134706_504.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eSTIR_TSE_20260304134706_504.nii.gz,1.482,432,432,15,0.865,0.865,4.4,3.295,int16,PSR,1,1,"[[-0.0, 0.02, 4.4, -48.64], [-0.87, -0.0, -0.01, 144.26], [0.0, 0.87, -0.1, -582.4], [0.0, 0.0, 0.0, 1.0]]",0.0,2821.45,405.96,356.22,256.34,65708.31,2821.45,0.6314,6.352,0.005668,0.1403,0.0,40595889.2822,40595889.2822,1346970,1452390
SP8,T2W,S82032_eT2W_TSE_DRIVE_HR_20260304134706_602_i00001.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eT2W_TSE_DRIVE_HR_20260304134706_602_i00001.nii.gz,0.496,336,336,5,0.595,0.595,4.4,1.559,int16,LAS,1,1,"[[-0.59, -0.02, -0.07, 80.78], [-0.02, 0.53, 2.07, -166.62], [-0.0, -0.28, 3.88, -403.85], [0.0, 0.0, 0.0, 1.0]]",0.0,2725.15,544.31,351.42,491.78,241851.78,2725.15,0.9035,6.8805,0.012473,0.239026,0.0,54431268.3105,54431268.3105,476505,87975
SP8,STIR,S82032_eSTIR_TSE_20260304134706_504a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eSTIR_TSE_20260304134706_504a.nii.gz,1.482,432,432,15,0.865,0.865,4.4,3.295,int16,PSR,1,1,"[[-0.0, 0.02, 4.4, -48.64], [-0.87, -0.0, -0.01, 144.26], [0.0, 0.87, -0.1, -582.4], [0.0, 0.0, 0.0, 1.0]]",0.0,2821.45,405.96,356.22,256.34,65708.31,2821.45,0.6314,6.352,0.005668,0.1403,0.0,40595889.2822,40595889.2822,1346970,1452390
SP8,T2W,S82032_eT2W_TSE_DRIVE_HR_20260304134706_602_i00001a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eT2W_TSE_DRIVE_HR_20260304134706_602_i00001a.nii.gz,0.496,336,336,5,0.595,0.595,4.4,1.559,int16,LAS,1,1,"[[-0.59, -0.02, -0.07, 80.78], [-0.02, 0.53, 2.07, -166.62], [-0.0, -0.28, 3.88, -403.85], [0.0, 0.0, 0.0, 1.0]]",0.0,2725.15,544.31,351.42,491.78,241851.78,2725.15,0.9035,6.8805,0.012473,0.239026,0.0,54431268.3105,54431268.3105,476505,87975
SP12,T1W,S82031_eT1W_TSE_CLEAR_20260305090906_802_i00001.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT1W_TSE_CLEAR_20260305090906_802_i00001.nii.gz,0.228,224,224,4,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, 0.0, -0.03, 76.7], [-0.0, 0.63, 2.05, -109.53], [-0.0, -0.33, 3.89, -474.51], [0.0, 0.0, 0.0, 1.0]]",0.0,2509.91,1037.5,968.94,475.03,225650.91,2509.91,0.4579,7.3152,0.008629,0.290509,86.4156,12.0059,103749816.8945,200647,57
SP12,T1W,S82031_eT1W_TSE_CLEAR_20260305090906_802_i00001a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT1W_TSE_CLEAR_20260305090906_802_i00001a.nii.gz,0.228,224,224,4,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, 0.0, -0.03, 76.7], [-0.0, 0.63, 2.05, -109.53], [-0.0, -0.33, 3.89, -474.51], [0.0, 0.0, 0.0, 1.0]]",0.0,2509.91,1037.5,968.94,475.03,225650.91,2509.91,0.4579,7.3152,0.008629,0.290509,86.4156,12.0059,103749816.8945,200647,57
SP8,T2W,S82032_eT2W_TSE_DRIVE_HR_20260304134706_602_i00006.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eT2W_TSE_DRIVE_HR_20260304134706_602_i00006.nii.gz,0.492,336,336,5,0.595,0.595,4.4,1.559,int16,LAS,1,1,"[[-0.6, -0.01, -0.06, 81.61], [-0.01, 0.59, 0.66, -168.4], [-0.01, -0.09, 4.35, -411.55], [0.0, 0.0, 0.0, 1.0]]",0.0,2413.51,607.99,424.35,519.76,270155.53,2413.51,0.8549,7.1186,0.015346,0.252821,0.0,60798968.5059,60798968.5059,474044,90436
SP12,T1W,S82031_eT1W_TSE_CLEAR_20260305090906_802_i00005.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT1W_TSE_CLEAR_20260305090906_802_i00005.nii.gz,0.284,224,224,5,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, 0.0, -0.02, 75.93], [0.0, 0.71, 0.67, -108.53], [-0.0, -0.11, 4.35, -474.42], [0.0, 0.0, 0.0, 1.0]]",0.0,2455.43,1048.14,984.51,465.78,216955.19,2455.43,0.4444,7.2592,0.010054,0.292493,0.0,104813891.6016,104813891.6016,250736,144
SP8,T2W,S82032_eT2W_TSE_DRIVE_HR_20260304134706_602_i00006a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Normal Spine MRI Datasets\SP8\S82032_eT2W_TSE_DRIVE_HR_20260304134706_602_i00006a.nii.gz,0.492,336,336,5,0.595,0.595,4.4,1.559,int16,LAS,1,1,"[[-0.6, -0.01, -0.06, 81.61], [-0.01, 0.59, 0.66, -168.4], [-0.01, -0.09, 4.35, -411.55], [0.0, 0.0, 0.0, 1.0]]",0.0,2413.51,607.99,424.35,519.76,270155.53,2413.51,0.8549,7.1186,0.015346,0.252821,0.0,60798968.5059,60798968.5059,474044,90436
SP12,T1W,S82031_eT1W_TSE_CLEAR_20260305090906_802_i00010.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT1W_TSE_CLEAR_20260305090906_802_i00010.nii.gz,0.175,224,224,3,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, 0.0, -0.03, 76.05], [0.0, 0.71, -0.0, -108.6], [-0.0, 0.0, 4.4, -448.24], [0.0, 0.0, 0.0, 1.0]]",0.0,2996.32,1153.17,1035.09,528.2,278996.78,2996.32,0.458,7.1024,0.009365,0.275123,100.1721,11.5119,115316613.7695,150509,19
SP12,T1W,S82031_eT1W_TSE_CLEAR_20260305090906_802_i00005a.nii.gz,C:\Users\Adil\Desktop\yugma\training_data_spine\Pathological Spine MRI Datasets\SP12\S82031_eT1W_TSE_CLEAR_20260305090906_802_i00005a.nii.gz,0.284,224,224,5,0.714,0.714,4.4,2.245,int16,LAS,1,1,"[[-0.71, 0.0, -0.02, 75.93], [0.0, 0.71, 0.67, -108.53], [-0.0, -0.11, 4.35, -474.42], [0.0, 0.0, 0.0, 1.0]]",0.0,2455.43,1048.14,984.51,465.78,216955.19,2455.43,0.4444,7.2592,0.010054,0.292493,0.0,104813891.6016,104813891.6016,250736,144
